trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
27,P,0.8984375,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
28,U,0.6328125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
29,U,0.6328125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
30,P,0.82421875,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
31,U,0.5234375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
32,U,0.57421875,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
33,U,0.57421875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
34,U,0.474609375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
35,U,0.474609375,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
36,U,0.4296875,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
37,U,0.474609375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
38,U,0.4296875,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
39,U,0.349609375,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
40,U,0.349609375,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
41,P,1.3125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
42,U,0.474609375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
43,U,0.4296875,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
44,U,0.38671875,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
45,U,0.3125,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
46,U,0.28125,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
47,P,1.5,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
48,U,0.349609375,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
49,U,0.349609375,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
50,U,0.3125,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
51,U,0.251953125,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
52,U,0.2255859375,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
53,U,0.38671875,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
54,U,0.28125,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
55,P,1.8046875,True,55,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8359375, 0.1640625]}]"
56,P,0.8984375,True,56,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
57,P,0.6328125,True,57,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
58,P,0.38671875,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
59,P,0.251953125,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
60,P,0.1796875,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
61,P,0.142578125,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
62,P,0.1005859375,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
63,P,0.0888671875,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
64,P,0.0703125,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
65,P,0.048828125,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
66,U,3.171875,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.95703125, 0.0419921875]}]"
67,P,0.828125,True,67,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
68,P,0.28125,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
69,U,2.015625,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
70,P,0.57421875,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
71,U,1.0546875,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
72,P,0.6328125,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
73,P,0.57421875,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
74,P,0.474609375,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
75,U,1.40625,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
76,P,0.474609375,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
77,P,0.474609375,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
78,P,0.38671875,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
79,U,1.3125,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
80,P,0.4296875,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
81,U,1.2265625,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
82,P,0.4296875,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
83,P,0.474609375,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
84,P,0.38671875,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
85,P,0.3125,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
86,P,0.28125,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
87,P,0.2255859375,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
88,P,0.1796875,True,88,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
89,P,0.349609375,True,89,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
90,P,0.2255859375,True,90,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
91,P,0.1796875,True,91,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
92,U,2.015625,True,92,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
93,P,0.3125,True,93,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
94,P,0.251953125,True,94,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
95,P,0.251953125,True,95,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
96,P,0.251953125,True,96,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
97,P,0.1796875,True,97,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
98,P,0.126953125,True,98,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
99,P,0.142578125,True,99,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
