trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
47,U,0.048583984375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
48,P,3.046875,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
49,U,0.0791015625,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
50,U,0.02978515625,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.96875, 0.029296875]}]"
51,U,0.0233154296875,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9765625, 0.023193359375]}]"
52,U,0.0181884765625,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98046875, 0.0177001953125]}]"
53,U,0.126953125,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
54,U,0.474609375,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
55,P,0.97265625,True,55,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
56,P,0.10009765625,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
57,P,0.0233154296875,True,57,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9765625, 0.023193359375]}]"
58,P,0.0181884765625,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.98046875, 0.0177001953125]}]"
59,U,4.25,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.984375, 0.0142822265625]}]"
60,P,0.57421875,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
61,P,0.38671875,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
62,U,1.9140625,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
63,P,0.251953125,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
64,U,0.82421875,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
65,P,0.126953125,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
66,P,0.34765625,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.70703125, 0.29296875]}]"
67,P,0.126953125,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
68,P,0.10009765625,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
69,P,0.0791015625,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
70,P,0.06201171875,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
71,P,0.06201171875,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
72,P,0.048583984375,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
73,P,0.048583984375,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
74,U,3.046875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
75,P,0.06201171875,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
76,P,0.048583984375,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.953125, 0.047607421875]}]"
77,U,3.765625,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9765625, 0.023193359375]}]"
78,P,0.06201171875,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
79,U,2.125,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
80,P,0.0791015625,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
81,P,0.474609375,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
82,P,0.16015625,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
83,P,0.10009765625,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
84,P,0.10009765625,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
85,P,0.10009765625,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
86,P,0.0791015625,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
87,P,0.0791015625,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
88,P,0.0791015625,True,88,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
89,P,0.251953125,True,89,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
90,P,0.10009765625,True,90,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
91,P,0.0791015625,True,91,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
92,P,0.0791015625,True,92,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
93,P,0.0791015625,True,93,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
94,P,0.06201171875,True,94,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
95,P,0.06201171875,True,95,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
96,P,0.06201171875,True,96,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
97,U,2.8125,True,97,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
98,P,0.0791015625,True,98,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
99,P,0.10009765625,True,99,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
